Time,Temp.,DTA,TG,DTG
min,Cel,uV,ug,ug/min
"1,63333333333333","29,423454284668","0,709047317504883","7126,28125","8,265625"
"1,64166666666667","29,4578895568848","0,717010498046875","7126,21875","8,296875"
"1,65","29,4947853088379","0,725040435791016","7126,109375","8,296875"
"1,65833333333333","29,5255317687988","0,733089447021484","7126,03125","8,0625"
"1,66666666666667","29,5562782287598","0,740756988525391",7126,"7,953125"
"1,675","29,5907154083252","0,748720169067383","7125,90625","7,953125"
"1,68333333333333","29,620231628418","0,756711959838867","7125,828125","7,96875"
"1,69166666666667","29,6522083282471","0,764827728271484","7125,75","8,0078125"
"1,7","29,6804943084717","0,772914886474609","7125,6875","8,4453125"
"1,70833333333333","29,7112407684326","0,781030654907227","7125,640625","8,578125"
"1,71666666666667","29,7419872283936","0,788974761962891","7125,59375","8,6796875"
"1,725","29,7727336883545","0,797042846679688","7125,53125","8,90625"
"1,73333333333333","29,8059387207031","0,805139541625977","7125,46875","8,859375"
"1,74166666666667","29,8391456604004","0,813102722167969","7125,390625","8,9765625"
"1,75","29,8711223602295","0,821208953857422","7125,25","8,90625"
"1,75833333333333","29,9043273925781","0,829286575317383","7125,171875","9,078125"
"1,76666666666667","29,9412231445313","0,83740234375","7125,078125","9,2734375"
"1,775","29,9768886566162","0,845785140991211","7124,984375","9,390625"
"1,78333333333333","30,0113258361816","0,853853225708008","7124,921875","9,296875"
"1,79166666666667","30,0457611083984","0,862054824829102","7124,828125","9,3125"
"1,8","30,0814266204834","0,870046615600586","7124,765625","9,3515625"
"1,80833333333333","30,1207828521729","0,878086090087891","7124,671875","9,4453125"
"1,81666666666667","30,1539897918701","0,886259078979492","7124,5625","9,640625"
"1,825","30,1933441162109","0,894432067871094","7124,484375","9,765625"
"1,83333333333333","30,2314701080322","0,902547836303711","7124,421875","10,0546875"
"1,84166666666667","30,260986328125","0,91069221496582","7124,328125","10,0390625"
"1,85","30,2941932678223","0,918779373168945","7124,25","9,8671875"
"1,85833333333333","30,3261680603027","0,926895141601563","7124,140625","9,984375"
"1,86666666666667","30,3630638122559","0,935049057006836","7124,046875","10,203125"
"1,875","30,3941497802734","0,943117141723633","7123,9375","10,5"
"1,88333333333333","30,4271812438965","0,951328277587891","7123,8125","10,5390625"
"1,89166666666667","30,455493927002","0,959701538085938","7123,734375","10,4140625"
"1,9","30,4861660003662","0,968170166015625","7123,671875","10,75"
"1,90833333333333","30,514476776123","0,976743698120117","7123,578125","10,640625"
